"","merged.pos","mean.1A","mean.1B","mean.3A","mean.tvs.1A","mean.tvs.1B","mean.tvs.3A","mean.all.1A","mean.all.1B","mean.all.3A","depth.1A","depth.1B","depth.3A"
"7443",7443,0.00523687397126751,0.031509833860405,0.018562047179312,0.0014984892979052,0.00136108684053402,0.00100100972769277,0.00673536327014358,0.032870920700939,0.0195630569070047,335525,44810,85241
"7444",7444,0.00270800789723562,0.00216788556370145,0.00409155164558307,0.000499857264189458,0.000389451204925796,0.000948352152652475,0.00320786516142508,0.00255733676862725,0.00503990379823555,333157,44830,86918
"7445",7445,0.00920263778949444,0.00761352738048669,0.0102335696572088,0.0020762996932359,0.000569816014173254,0.000408899924872911,0.0112789374846911,0.00818334339465994,0.0106424695820817,332053,44716,86763
"7446",7446,0.00260047497778897,0.00451222966514237,0.00575316787370629,0.00128872971298234,0.00127387259272806,0.00168456207015257,0.00388920469371249,0.00578610225787042,0.00743772994385886,332047,44649,85415
"7447",7447,0.0095934552208392,0.00316751532690001,0.00124232130472082,0.00093844519103559,0.00025794053932245,0.00104131958886064,0.0105319004158352,0.00342545586622246,0.00228364089358146,331051,44481,85307
"7448",7448,0.00679823911625413,0.0060943317137047,0.00780051732462523,0.000274436460443977,0.000392797428445398,0.000928129316930962,0.00707267558356085,0.0064871291421501,0.00872864664155619,332941,44219,85527
"7449",7449,0.0371388052941263,0.00754591316067209,0.00492789117335885,0.0012221410504194,0.00116556458972002,0.00584462188627401,0.0383609463406241,0.00871147775039212,0.0107725130596329,329240,44135,85236
"7450",7450,0.0132404751265193,0.00490358853167236,0.00155647200964838,0.000608835646144854,0.000383594878026654,0.000470975226767074,0.0138493107736445,0.00528718340969902,0.00202744723641545,329755,44150,85329
"7451",7451,0.0345776059185599,0.00708822264563418,0.00430873948585718,0.000705958746365333,0.00178770192202749,0.000604021487970195,0.0352835646391827,0.00887592456766167,0.00491276097382738,328143,45299,85136
"7452",7452,0.010259611715365,0.00260410229777489,0.00365824340899258,0.00100809252807317,0.000762310177560226,0.000688895718567063,0.0112677042414382,0.00336641247533512,0.00434713912755964,316360,44104,84801
"7453",7453,0.00379606269353116,0.0031193750571712,0.00142742738649914,0.000224090185419748,0.000600910308575907,0.000909019644670293,0.0040201528799509,0.00372028536574711,0.00233644703116943,320957,43972,86015
"7454",7454,0.0166856447561487,0.0142269822323332,0.00421126136530956,0.00714867370025984,0.0250587213030822,0.00172150458402497,0.0238343184564085,0.0392857035354154,0.00593276594933453,313309,44854,83614
"7455",7455,0.0107664724552717,0.0041509523183211,0.0027578944877133,0.00259356646050528,0.010527771567637,0.000801999393690649,0.013360038914777,0.0146787238859582,0.00355989388140395,316107,44847,83359
"7456",7456,0.00365822615103047,NA,0.00171521294553807,0.000872830953573288,NA,0.000799527546528168,0.00453105710460376,NA,0.00251474049206623,315902,0,82682
"7457",7457,0.015972440917299,NA,0.00341258998679425,0.00230510775905691,NA,0.000556644856932699,0.0182775486713559,NA,0.00396923484372696,314476,0,82460
"7458",7458,0.0258570821180143,NA,0.00332806735613022,0.0072637531765823,NA,0.000365871956911198,0.0331208353046976,NA,0.00369393931304142,313819,0,82372
"7459",7459,0.00489003078204603,NA,0.00328243406477691,0.000291790628618617,NA,0.0134954442739528,0.00518182141066465,NA,0.0167778783387297,314268,0,82037
"7460",7460,0.0247523824717791,NA,0.00896253736452589,0.000693509818956054,NA,0.0015649167730871,0.0254458922907352,NA,0.010527454137613,316968,0,82453
"7461",7461,0.015209627564051,NA,0.00345717595800013,0.000548744233066639,NA,0.001015066389214,0.0157583718186862,NA,0.00447224234721413,319658,0,82332
"7462",7462,0.00235190112973121,NA,0.006939785292832,0.000788833296882112,NA,0.00562996523080709,0.00314073442661332,NA,0.0125697505236391,322540,0,82968
"7463",7463,0.0113729426653619,NA,0.00865232175157986,0.00133186145762437,NA,0.000815195012077572,0.0127048041229862,NA,0.00946751676365743,321180,0,83120
"7464",7464,0.00521623776699605,NA,0.00535597978550202,0.000782214523050494,NA,0.000843961537502936,0.0059984522881048,NA,0.00619994132300496,323503,0,83446
"7465",7465,0.00103233349911445,NA,0.00159607522498306,0.000812812956957055,NA,0.000176258888292495,0.00184514645318689,NA,0.00177233411327556,326612,0,83239
"7466",7466,0.019068547927569,NA,0.00598179408272188,0.00117945116857606,NA,0.00128315979586192,0.0202479990466401,NA,0.0072649538785838,319328,0,83114
"7467",7467,0.00119261568604996,NA,0.00182739302163297,0.000954611746880406,NA,0.000256812647994201,0.00214722742888996,NA,0.00208420566962717,312525,0,83750
"7468",7468,0.00920566322076566,NA,0.00593749924120848,0.00066762900274087,NA,0.00125293101540659,0.00987329222350653,NA,0.00719043025661507,313779,0,83122
"7469",7469,0.00767150997272372,NA,0.00191829247450259,0.00156390998306611,NA,0.000304062111189723,0.00923541995578984,NA,0.00222235458569231,312829,0,84837
"7470",7470,0.010661543573248,NA,0.00474844726870727,0.0178318653860405,NA,0.000609329877786175,0.0284934089522178,NA,0.00535777714649345,314502,0,84666
"7471",7471,0.00986126324059727,0.00196639630504973,0.00136671122033047,0.00349551574749118,0.00212183499348335,0.000728062339528613,0.0133567789880884,0.00408823129853308,0.00209477355985909,314953,47624,84063
"7472",7472,0.0126795767336732,0.0221447950686623,0.00847376233004326,0.00706192855557605,0.00202027916906505,0.000899370743432356,0.0197415052892493,0.0241650742377273,0.00937313307347561,315054,47940,84772
"7473",7473,0.0160938831338826,0.00351459025536033,0.00467821860650649,0.0129383252213388,0.00121037356284639,0.00120872822194704,0.0290322083552214,0.00472496381820672,0.00588694682845353,314355,47872,79726
"7474",7474,0.00444457504115202,0.0022458013142298,0.00244195559776721,0.00238971343649127,0.017386637767202,0.000513454403388182,0.0068342884796433,0.0196324390814318,0.00295541000115539,315830,47419,87195
"7475",7475,0.0108112960525058,0.035270640591661,0.0214307842719526,0.00209008368067027,0.00159073841350152,0.000161448377064039,0.012901379753176,0.0368613790051625,0.0215922326490166,317404,47451,87268
"7476",7476,0.00938502917395618,0.0168970958079663,0.00493418420315192,0.00237527463481331,0.00109875419454656,0.0189049676725219,0.01176030381372,0.0179958500025128,0.0238391518756738,318657,47524,87035
"7477",7477,0.00357998106108742,0.0126339267931956,0.00159418314116128,0.00155413022810756,0.0011498577595163,0.000763139349741917,0.00513411128721478,0.0137837845527119,0.0023573224909032,320544,47840,87333
"7478",7478,0.0264917541255483,0.00894098988506232,0.0209294264303418,0.00320705823544902,0.00146536389337841,0.00137744617091236,0.0296988120243636,0.0104063537784407,0.0223068726012542,319210,48053,85801
"7479",7479,0.0127108945766356,0.00118595922894503,0.0191334985250364,0.00109761491842288,0.00102986654295129,0.000642822292620614,0.0138085094059495,0.00221582577189633,0.0197763208176571,323032,48787,85723
"7480",7480,0.00100032055780999,0.0272462957009776,0.00209256574215305,0.000729950454071205,0.00161626826725531,0.0137878199015589,0.00173027101188119,0.028862563968233,0.0158803856437119,321009,48369,85987
"7481",7481,0.0108600578527081,0.035252020221433,0.00785393823103283,0.00431124004567546,0.00186684028973662,0.0013535952250226,0.015171297899364,0.0371188605111695,0.00920753345605544,327049,48341,85790
"7482",7482,0.00750528831407415,0.00292126196788849,0.00522516121727068,0.000755417374093239,0.00226802038979023,0.00066867322345968,0.00826070568816739,0.00518928235767872,0.00589383444073036,328024,49419,87045
"7483",7483,0.0158145996226464,0.00727368930448694,0.00429062863137686,0.0141330627295092,0.00189349759476381,0.000453877276030962,0.0299476623472536,0.00916718689925074,0.00474450590740782,328214,49327,85944
"7484",7484,0.00714874589747512,0.0254919138810833,0.00852187995386115,0.00104187964754319,0.000280512962070783,0.000694520882716406,0.0081906255499688,0.0257724268431541,0.00921640083657757,328429,49491,85204
"7485",7485,0.0194820697385275,0.00261530078817137,0.00274584580208495,0.0103778606458385,0.000839455764559234,0.00112518190981729,0.029859930389268,0.0034547565527306,0.00387102771190224,328984,49477,87492
"7486",7486,0.00539809291031444,0.00500202981844625,0.00681279500351368,0.00307761119603506,0.00240394214146338,0.00130286297691686,0.00847570410634949,0.00740597195990963,0.00811565798043053,328031,49146,87155
"7487",7487,0.0214456182326507,0.0062320418512541,0.0236882647109789,0.00136745936133193,0.000973855032691056,0.00071665081596705,0.0228130775929925,0.00720589688394515,0.024404915526946,327285,49261,86905
"7488",7488,0.0246240789811448,0.0312431618968882,0.00680556066500854,0.00109508235234976,0.00244631846936864,0.00032478992110067,0.0257191613334945,0.0336894803662568,0.00713035058610921,333349,49210,85575
"7489",7489,0.0117889365704077,0.013356747701258,0.0327225471154179,0.00138086279141215,0.000926696217601421,0.00158995563094813,0.0131697993618198,0.0142834439188594,0.034312502746366,334421,49712,85209
"7490",7490,0.0103247560461304,0.0029977476095579,0.00752372423072664,0.00495050097265711,0.00153574895438103,0.00164466213602258,0.0152752570187875,0.00453349656393893,0.00916838636674922,333296,49781,85353
"7491",7491,0.00670340205923491,0.0061589896285049,0.00534194670766939,0.00126351222079186,0.00170429532839792,0.00126463081794212,0.00796691428194985,0.00786328495690282,0.0066065775256115,335457,49703,84283
"7492",7492,0.00778047509748974,0.00249028150145889,0.00560481064210119,0.00137730899290643,0.00101007059920988,0.000913772315153846,0.00915778409039618,0.00350035210066878,0.00651858295725504,334149,50163,85528
"7493",7493,0.0209046094276996,0.00665940819253998,0.0119710392246674,0.00583188985900186,0.0018890586695303,0.00138839355623702,0.0267364992769927,0.00854846686207028,0.0133594327809044,333989,50221,86546
"7494",7494,0.00137836609463633,0.00454571812792766,0.00308805155304846,0.0010353521103055,0.0010447443748088,0.00149235350811785,0.00241371820397096,0.00559046250273646,0.00458040506116631,335247,50272,86485
"7495",7495,0.00451766192204125,0.00630968405946122,0.00143432900191651,0.000261373008326832,0.000361617465576793,0.00100104665065299,0.00477903493036808,0.00667130152503801,0.0024353756525695,331251,49677,86618
"7496",7496,0.0197634981669409,0.00429172735764524,0.00513093355716468,0.000388102940156027,0.000186180954406035,0.00127260725603406,0.0201516011080678,0.00447790831205128,0.00640354081319873,332710,49858,86491
"7497",7497,0.00369327057887457,0.0206136459259608,0.00617730763952037,0.000637755474658519,0.000772886003307454,0.00112457302606136,0.0043310260564177,0.0213865319292683,0.00730188066558173,334368,49761,85207
"7498",7498,NA,0.00791573109112286,0.0178953782814399,NA,0.000449308701470886,0.000687573780296788,NA,0.00836503979259375,0.0185829520617367,0,49182,86742
"7499",7499,NA,0.0125155980066902,0.00405558118594721,NA,0.000263206693176489,0.000533385209151924,NA,0.0127788046998667,0.00458896639509913,0,49775,86461
"7500",7500,NA,0.00368997194932424,0.0422441722242201,NA,0.00129416341346876,0.00109574263559916,NA,0.004984135362793,0.0433399148598194,0,49661,86394
"7501",7501,NA,0.00334342912625736,0.0174470355038888,NA,0.000419412247168363,0.00140935682812743,NA,0.00376284137342573,0.0188563923320162,0,49504,87897
"7502",7502,NA,0.0105545689733863,0.0064178164152212,NA,0.012856549334613,0.0015503668106215,NA,0.0234111183079992,0.00796818322584271,0,49417,86655
"7503",7503,NA,0.00252741806525379,0.00279256861766946,NA,0.00134286395758091,0.000578645399854992,NA,0.0038702820228347,0.00337121401752446,0,49452,88183
"7504",7504,NA,0.00490505942542944,0.0243962133418798,NA,0.000805776650923967,0.000822621859609563,NA,0.00571083607635341,0.0252188352014894,0,49387,88091
"7505",7505,NA,0.00507810933285585,0.00702915105736715,NA,0.000462788745449274,0.000640939308142709,NA,0.00554089807830512,0.00767009036550986,0,49517,86588
"7506",7506,NA,0.0219113991413869,0.00140018012506745,NA,0.00253826486831473,0.00106809269428095,NA,0.0244496640097017,0.0024682728193484,0,49673,86866
"7507",7507,NA,0.00469111010983854,0.0121057846894871,NA,0.000490521819101215,0.00117352532665722,NA,0.00518163192893975,0.0132793100161444,0,49667,86980
"7508",7508,NA,0.0141871194955983,0.00845353591776747,NA,0.00703322718116392,0.000960255513712091,NA,0.0212203466767623,0.00941379143147956,0,49508,87923
"7509",7509,NA,0.00217334133660474,0.00312826365700376,NA,0.00108878994468808,0.00073116256997616,NA,0.00326213128129282,0.00385942622697992,0,48950,88361
"7510",7510,NA,0.00255445668796549,0.00697423238878958,NA,0.000941215824081497,0.00111782338194735,NA,0.00349567251204698,0.00809205577073692,0,48464,88564
"7511",7511,NA,0.00848663742024433,0.0127908555053461,NA,0.0147246407145274,0.00056068035693503,NA,0.0232112781347717,0.0133515358622811,0,48366,89057
"7512",7512,NA,0.00436765782358071,0.00476558681680943,NA,0.00779655763771393,0.000846459368718937,NA,0.0121642154612946,0.00561204618552836,0,48767,90700
"7513",7513,0.0013139908088691,0.00195771629445587,0.00169068938186612,0.000934683749772478,0.000648351271556237,0.00150165446622504,0.00224867456340348,0.00260606756601211,0.00319234384809116,337253,48394,90784
"7514",7514,0.0106383795053712,0.0230164336083601,0.016768461117422,0.00402369797290347,0.00192163678639365,0.000846722786094975,0.0146620775042362,0.0249380703947537,0.017615183903517,337246,48741,91215
"7515",7515,0.00149386204977846,0.00197873374158681,0.00138164188694548,0.00111665305237166,0.00108573858506363,0.00110471384968506,0.00261051510311167,0.00306447232665043,0.00248635573663054,334514,48674,90864
"7516",7516,0.00455118546752899,0.00493101331818547,0.00375830054104697,0.000907355279743526,0.000884437809054366,0.000861458384452946,0.00545854074631098,0.00581545112723984,0.00461975892549992,334349,48723,92331
"7517",7517,0.0161721156791737,0.0183691160126414,0.016977122999613,0.00025324443669275,0.000232000964331452,0.000412106400771502,0.0164253601091998,0.0186011169769729,0.0173892294003845,336835,48936,92693
"7518",7518,0.0105320100894021,0.00157625571049089,0.00566423825272446,0.000286948590009111,9.00477805134639e-05,0.00589702301278943,0.0108189586794112,0.00166630349100436,0.0115612612655139,336979,49048,91874
"7519",7519,0.0256971227622421,0.00764089175368404,0.00362537567245384,0.00257192801322702,0.00102896151380426,0.000621544053475664,0.0282690508135643,0.0086698532674883,0.00424691972592951,336875,48766,92821
"7520",7520,0.0277714230513238,0.0049338071335148,0.0211786378360832,0.00554799193604545,0.00121781754160558,0.00151950875026389,0.033319414949274,0.00615162467512038,0.0226981465863471,336704,48600,91616
"7521",7521,0.0016255623241577,0.00100192173850563,0.00128091984774759,0.00103900404686242,0.00112815672979933,0.000957932133581617,0.00266456637102011,0.00213007846830496,0.00223885198132921,337563,48669,94183
"7522",7522,0.00754464962551245,0.0167530267246558,0.00557054959792757,0.000993543945021906,0.0010629957566638,0.00114001883483167,0.0085381935733915,0.0178160224813196,0.00671056843275924,335473,48454,94144
